ParticipantID,Trial,Saccade,Direction,Amplitude,Duration,PeakVelocity,MeanVelocity,Blink,StartTime,EndTime,StartX,StartY,EndX,EndY,StartYClean,EndYClean,Task,ParticipantGender,SearchOrder
2_2_f2,7,62,UP,5.08,39,188.59,130.3,false,18409,18447,1693.5,990.5,1632.6,767,90.5,314,VisualSearch,female,2
2_2_f2,7,63,RIGHT,1.57,24,114.53,65.38,false,18824,18847,1644.4,794.3,1727.2,825.7,286.70000000000005,255.29999999999995,VisualSearch,female,2
2_2_f2,7,64,LEFT,4.71,38,213.65,123.88,false,19011,19048,1715.4,815.8,1483.3,931.9,265.20000000000005,149.10000000000002,VisualSearch,female,2
2_2_f2,7,65,LEFT,4.12,29,222.33,142.17,false,19220,19248,1469.4,938.7,1248.1,1014.4,142.29999999999995,66.60000000000002,VisualSearch,female,2
2_2_f2,7,66,LEFT,3.95,30,213.91,131.82,false,19484,19513,1220.3,974.9,1009.4,907.6,106.10000000000002,173.39999999999998,VisualSearch,female,2
2_2_f2,7,67,UP,21.59,94,501.8,229.7,false,19667,19760,998.2,878.9,1557,80.8,202.10000000000002,1000.2,VisualSearch,female,2
2_2_f2,7,68,LEFT,2.66,25,157.22,106.21,false,20310,20334,1544.7,112.5,1400.2,98.8,968.5,982.2,VisualSearch,female,2
2_2_f2,7,69,LEFT,14.54,72,360.15,201.94,false,20743,20814,1401.3,103.1,611.8,104.5,977.9,976.5,VisualSearch,female,2
2_2_f2,7,70,LEFT,5.1,30,282.28,170.16,false,20999,21028,572.9,106.7,292.4,94.6,974.3,986.4,VisualSearch,female,2
2_2_f2,7,71,RIGHT,22.95,75,485.12,306.01,false,21334,21408,286.9,94.1,1537.6,289.7,986.9,791.3,VisualSearch,female,2
2_2_f2,7,72,RIGHT,3.23,27,196.98,119.61,false,21647,21673,1539.9,301.5,1714.9,266.9,779.5,814.1,VisualSearch,female,2
2_2_f2,7,73,LEFT,6.36,41,287.84,155.11,false,21896,21936,1708.9,264,1397.6,144.2,817,936.8,VisualSearch,female,2
2_2_f2,7,74,LEFT,18.71,104,458.25,179.92,false,22221,22324,1375,141.8,346.8,137,939.2,944,VisualSearch,female,2
2_2_f2,7,75,DOWN,8.86,57,501.03,155.41,false,22624,22680,319.4,146.5,363.5,501.2,934.5,579.8,VisualSearch,female,2
2_2_f2,7,76,DOWN,1.18,156,1043.39,7.54,true,22787,22942,365.2,537.7,373.8,585.9,543.3,495.1,VisualSearch,female,2
2_2_f2,7,77,RIGHT,16.03,65,485.87,246.59,false,23094,23158,374.5,602.5,1232.6,424.4,478.5,656.6,VisualSearch,female,2
2_2_f2,7,78,DOWN,1.37,27,112.9,50.56,false,23530,23556,1226.1,432.4,1273.4,474.7,648.6,606.3,VisualSearch,female,2
2_2_f2,7,79,LEFT,0.54,12,43.07,45.19,false,23709,23720,1273.6,474.8,1243.9,476,606.2,605,VisualSearch,female,2
2_2_f2,7,80,LEFT,2.43,24,145.3,101.06,false,24009,24032,1254.5,477.5,1151.7,416.5,603.5,664.5,VisualSearch,female,2
2_2_f2,7,81,RIGHT,7.89,52,357.88,151.72,false,24372,24423,1137.2,412.1,1571.5,393,668.9,688,VisualSearch,female,2
2_2_f2,7,82,LEFT,1.05,16,70.24,65.61,false,24655,24670,1591,395.1,1540.2,416.5,685.9,664.5,VisualSearch,female,2
2_2_f2,7,83,LEFT,1.14,17,76.68,67.21,false,24794,24810,1546.5,422.3,1500.9,390.2,658.7,690.8,VisualSearch,female,2
2_2_f2,7,84,RIGHT,3.4,28,204.59,121.57,false,25001,25028,1504.8,390.5,1652.6,304.3,690.5,776.7,VisualSearch,female,2
2_2_f2,7,85,DOWN,7.19,60,289.64,119.8,false,25539,25598,1629.3,305.7,1358.9,519.8,775.3,561.2,VisualSearch,female,2
2_2_f2,7,86,DOWN,1.63,43,145.23,37.9,false,25850,25892,1328.6,535.4,1266.1,583.4,545.6,497.6,VisualSearch,female,2
2_2_f2,7,87,LEFT,5.84,43,272.94,135.76,false,26047,26089,1261.3,591,963.1,684.9,490,396.1,VisualSearch,female,2
2_2_f2,7,88,RIGHT,2.09,24,136.11,86.89,false,26329,26352,950.4,695.8,1048.1,649.5,385.20000000000005,431.5,VisualSearch,female,2
2_2_f2,7,89,.,0.45,10,39.04,45.37,false,26565,26574,1035,656.1,1022.9,672.6,424.9,408.4,VisualSearch,female,2
2_2_f2,7,90,LEFT,2.88,163,833.42,17.67,true,26776,26938,1022.9,670.3,864.6,656.3,410.70000000000005,424.70000000000005,VisualSearch,female,2
2_2_f2,7,91,DOWN,1.6,26,109.02,61.63,false,27311,27336,863,686.6,915.5,741,394.4,340,VisualSearch,female,2
2_2_f2,7,92,RIGHT,2.71,26,172.77,104.12,false,27687,27712,896.8,733.7,1034.3,687.3,347.29999999999995,393.70000000000005,VisualSearch,female,2
2_2_f2,7,93,.,0.35,7,31.97,49.7,false,28045,28051,1016.1,681.5,1023.7,668.2,399.5,412.79999999999995,VisualSearch,female,2
2_2_f2,7,94,LEFT,10.24,59,348.38,173.54,false,28581,28639,1029.2,661.3,456.2,691.1,419.70000000000005,389.9,VisualSearch,female,2
2_2_f2,7,95,LEFT,2.81,26,170.81,108.12,false,28939,28964,421.7,706.9,273.5,659.1,374.1,421.9,VisualSearch,female,2
2_2_f2,7,96,RIGHT,12.03,61,481.64,197.15,false,29274,29334,290,635.9,967.5,674.4,445.1,406.6,VisualSearch,female,2
2_2_f2,7,97,RIGHT,1.03,24,93.1,43.03,false,29539,29562,1001.6,671.2,1053.6,653.4,409.79999999999995,427.6,VisualSearch,female,2
2_2_f2,7,98,DOWN,7.69,54,389.62,142.5,false,29797,29850,1038.1,656.8,762.9,911.9,424.20000000000005,169.10000000000002,VisualSearch,female,2
2_2_f2,7,99,UP,1.32,20,91.54,66.16,false,30009,30028,754.2,947.1,784.5,893.1,133.89999999999998,187.89999999999998,VisualSearch,female,2
2_2_f2,7,100,LEFT,7.47,44,297.05,169.76,false,30184,30227,776.5,896.6,346.6,858,184.39999999999998,223,VisualSearch,female,2
2_2_f2,7,101,LEFT,2.09,25,122.42,83.78,false,30409,30433,339.9,855.4,220.7,830.4,225.60000000000002,250.60000000000002,VisualSearch,female,2
2_2_f2,7,102,RIGHT,15.31,60,430.96,255.1,false,30668,30727,226.4,822.2,1083.7,678.4,258.79999999999995,402.6,VisualSearch,female,2
2_2_f2,7,103,UP,0.72,14,50.81,51.22,false,30956,30969,1067.3,672,1044.2,647.8,409,433.20000000000005,VisualSearch,female,2
2_2_f2,7,104,.,0.48,10,40.48,47.98,false,31198,31207,1032.8,660.5,1017.7,676.9,420.5,404.1,VisualSearch,female,2
2_2_f2,7,105,RIGHT,11.24,138,720.56,81.44,true,31601,31738,1026.5,680.6,1538.2,415.6,400.4,665.4,VisualSearch,female,2
2_2_f2,7,106,LEFT,6.18,53,348.13,116.56,false,31979,32031,1521.9,416.1,1251.8,570.4,664.9,510.6,VisualSearch,female,2
2_2_f2,7,107,LEFT,5.39,30,307.73,179.5,false,32152,32181,1237.9,605.3,969.3,703.3,475.70000000000005,377.70000000000005,VisualSearch,female,2
2_2_f2,7,108,RIGHT,1.79,23,114.83,77.85,false,32354,32376,951.6,705.8,1037.3,668,375.20000000000005,413,VisualSearch,female,2
2_2_f2,7,109,RIGHT,8.94,57,322.37,156.77,false,32626,32682,1029.3,659.3,1517.7,753.7,421.70000000000005,327.29999999999995,VisualSearch,female,2
2_2_f2,7,110,UP,1.7,22,91.89,77.48,false,32890,32911,1510.3,749.3,1453.6,690.3,331.70000000000005,390.70000000000005,VisualSearch,female,2
2_2_f2,7,111,RIGHT,1.46,21,97.06,69.51,false,33164,33184,1437.1,692.8,1512.1,719.8,388.20000000000005,361.20000000000005,VisualSearch,female,2
2_2_f2,7,112,LEFT,11.59,65,282.87,178.33,false,33500,33564,1498.1,719.2,847.3,794.3,361.79999999999995,286.70000000000005,VisualSearch,female,2
2_2_f2,7,113,DOWN,2.44,40,211.04,60.9,false,33852,33891,819.7,799.7,741.1,887,281.29999999999995,194,VisualSearch,female,2
2_2_f2,7,114,RIGHT,1.03,19,72.54,54.29,false,34117,34135,730.8,910.2,788.9,901.8,170.79999999999995,179.20000000000005,VisualSearch,female,2
2_2_f2,7,115,LEFT,5.8,33,282.52,175.64,false,34306,34338,773.5,903,438.4,923.6,178,157.39999999999998,VisualSearch,female,2
2_2_f2,7,116,LEFT,3.12,27,186.79,115.64,false,34686,34712,411.1,922,248.1,856.3,159,224.70000000000005,VisualSearch,female,2
2_2_f2,7,117,RIGHT,8.39,63,314.4,133.1,false,35045,35107,248.4,853.1,736.3,870.4,227.89999999999998,210.60000000000002,VisualSearch,female,2
2_2_f2,7,118,RIGHT,6.62,37,326.83,179.02,false,35345,35381,741.8,881.9,1120.1,892.3,199.10000000000002,188.70000000000005,VisualSearch,female,2
2_2_f2,7,119,RIGHT,7.54,59,318.25,127.73,false,35544,35602,1116.8,882.5,1525,773,198.5,308,VisualSearch,female,2
2_2_f2,7,120,UP,1.44,19,105.75,75.78,false,35837,35855,1515.1,781.4,1564.4,731.4,299.6,349.6,VisualSearch,female,2
2_2_f2,7,121,LEFT,16.64,80,384.45,207.96,false,36180,36259,1547.4,732,616,910.2,349,170.79999999999995,VisualSearch,female,2
2_2_f2,7,122,RIGHT,2.07,24,144.42,86.06,false,36468,36491,595.5,929.5,713.9,942.5,151.5,138.5,VisualSearch,female,2
2_2_f2,7,123,LEFT,4.72,41,273.37,115.04,false,36646,36686,705.4,944.9,434.1,984.8,136.10000000000002,96.20000000000005,VisualSearch,female,2
2_2_f2,7,124,RIGHT,15.82,73,369.69,216.72,false,37065,37137,424,1002.4,1338.7,885.9,78.60000000000002,195.10000000000002,VisualSearch,female,2
2_2_f2,7,125,RIGHT,5.18,35,272.53,147.94,false,37277,37311,1363.3,872,1666.9,877.5,209,203.5,VisualSearch,female,2
2_2_f2,7,126,UP,2.41,44,177.85,54.68,false,37553,37596,1654.9,849.3,1629.7,745.6,231.70000000000005,335.4,VisualSearch,female,2
2_2_f2,7,127,RIGHT,1.25,25,107.9,50.12,false,37811,37835,1633.8,725.5,1707.1,725,355.5,356,VisualSearch,female,2
2_2_f2,7,128,LEFT,2.49,24,152.15,103.59,false,38160,38183,1685.6,731.8,1546.3,703.6,349.20000000000005,377.4,VisualSearch,female,2
2_2_f2,7,129,LEFT,7.42,51,334.82,145.45,false,38256,38306,1529.3,713.1,1132.3,616.7,367.9,464.29999999999995,VisualSearch,female,2
2_2_f2,7,130,LEFT,1.93,24,132.32,80.52,false,38472,38495,1096.6,614.8,1009.9,661.3,466.20000000000005,419.70000000000005,VisualSearch,female,2
2_2_f2,7,131,RIGHT,1.04,18,72.08,57.65,false,38677,38694,1012.7,650.3,1065.8,666.6,430.70000000000005,414.4,VisualSearch,female,2
2_2_f2,7,132,LEFT,13.38,159,841.93,84.14,true,38944,39102,1057.8,678.1,309.2,608.1,402.9,472.9,VisualSearch,female,2
2_2_f2,7,133,DOWN,1.21,20,80.25,60.39,false,39615,39634,296.3,624.8,306.7,675.2,456.20000000000005,405.79999999999995,VisualSearch,female,2
2_2_f2,7,134,UP,2.93,26,166.55,112.8,false,40466,40491,298.6,671.6,302.8,548.9,409.4,532.1,VisualSearch,female,2
2_2_f2,7,135,RIGHT,8.58,49,334.63,175.02,false,40722,40770,282.6,549.1,689.2,366.6,531.9,714.4,VisualSearch,female,2
2_2_f2,7,136,LEFT,4.52,57,215.31,79.36,false,41122,41178,687.2,363.2,464.1,442.5,717.8,638.5,VisualSearch,female,2
2_2_f2,8,1,RIGHT,7.21,50,378.11,144.21,false,460,509,450.3,463.5,821.8,364.8,617.5,716.2,VisualSearch,female,2
2_2_f2,8,2,UP,1.81,24,130.02,75.57,false,729,752,855.4,360.8,828.8,292.3,720.2,788.7,VisualSearch,female,2
2_2_f2,8,3,LEFT,1.01,32,120.71,31.5,false,852,883,835.5,302.1,791.9,325.6,778.9,755.4,VisualSearch,female,2
2_2_f2,8,4,LEFT,5.71,42,301.42,135.88,false,1029,1070,786,338.3,566.4,180.9,742.7,900.1,VisualSearch,female,2
2_2_f2,8,5,RIGHT,0.82,15,59.29,54.62,false,1243,1257,568.5,188.5,612.7,191.6,892.5,889.4,VisualSearch,female,2
2_2_f2,8,6,LEFT,3.17,27,191.49,117.34,false,1418,1444,608.6,188.8,485.4,102.2,892.2,978.8,VisualSearch,female,2
2_2_f2,8,7,LEFT,2.18,24,145.95,91,false,1698,1721,487.5,104.4,396.6,48.5,976.6,1032.5,VisualSearch,female,2
2_2_f2,8,8,RIGHT,6.07,34,327.5,178.62,false,2032,2065,392.6,57.9,721.2,31.4,1023.1,1049.6,VisualSearch,female,2
2_2_f2,8,9,RIGHT,5.23,37,255.6,141.29,false,2272,2308,699.5,33.6,979.7,32.1,1047.4,1048.9,VisualSearch,female,2
2_2_f2,8,10,RIGHT,7.49,52,369.09,143.99,false,2503,2554,984.5,29.4,1380.5,85.4,1051.6,995.6,VisualSearch,female,2
2_2_f2,8,11,LEFT,2.36,24,147,98.33,false,2787,2810,1395,99.7,1295.8,41.6,981.3,1039.4,VisualSearch,female,2
2_2_f2,8,12,RIGHT,4.12,30,244.56,137.3,false,2947,2976,1295.1,59.3,1520,59.4,1021.7,1021.6,VisualSearch,female,2
2_2_f2,8,13,LEFT,8.36,61,253.5,137.06,false,3514,3574,1519.3,55.3,1069,99.1,1025.7,981.9,VisualSearch,female,2
2_2_f2,8,14,LEFT,10.87,59,430.04,184.22,false,3715,3773,1041.5,105.3,453.6,113.7,975.7,967.3,VisualSearch,female,2
2_2_f2,8,15,LEFT,1.68,22,113.42,76.17,false,3959,3980,431.5,127.8,344.8,104.7,953.2,976.3,VisualSearch,female,2
2_2_f2,8,16,RIGHT,3.25,35,246.7,92.72,false,4113,4147,358.9,115,536.3,126.8,966,954.2,VisualSearch,female,2
2_2_f2,8,17,DOWN,18.97,82,603.72,231.35,false,4510,4591,550.6,129.1,418.9,918.9,951.9,162.10000000000002,VisualSearch,female,2
2_2_f2,8,18,UP,3.05,28,192.78,108.9,false,4801,4828,421.8,945,467.2,814.1,136,266.9,VisualSearch,female,2
2_2_f2,8,19,DOWN,3.77,48,332.74,78.52,false,5018,5065,441.1,830.9,444.1,1000.1,250.10000000000002,80.89999999999998,VisualSearch,female,2
2_2_f2,8,20,UP,6.41,54,369.33,118.68,false,5272,5325,443.3,1025,525.5,746.5,56,334.5,VisualSearch,female,2
2_2_f2,8,21,DOWN,2.77,48,185.63,57.8,false,5723,5770,536.9,718.1,608.2,824.4,362.9,256.6,VisualSearch,female,2
2_2_f2,8,22,RIGHT,3.84,43,193.19,89.4,false,6040,6082,605.7,847.2,803.6,777.3,233.79999999999995,303.70000000000005,VisualSearch,female,2
2_2_f2,8,23,RIGHT,3.89,44,263.29,88.4,false,6199,6242,793.4,764.7,999.4,821.3,316.29999999999995,259.70000000000005,VisualSearch,female,2
2_2_f2,8,24,RIGHT,0.85,15,60.24,56.38,false,6701,6715,1006.2,843.5,1045.4,822.5,237.5,258.5,VisualSearch,female,2
2_2_f2,8,25,UP,4.48,41,179.32,109.21,false,6957,6997,1026.8,835.3,990.3,647.7,245.70000000000005,433.29999999999995,VisualSearch,female,2
2_2_f2,8,26,LEFT,4.94,42,232.83,117.55,false,7172,7213,995.5,655.4,732,602.8,425.6,478.20000000000005,VisualSearch,female,2
2_2_f2,8,27,LEFT,5.84,52,292.64,112.22,false,7522,7573,708.9,612.7,382.3,634.7,468.29999999999995,446.29999999999995,VisualSearch,female,2
2_2_f2,8,28,UP,3.43,27,211.6,127.12,false,7791,7817,366.9,658.4,316.2,520.5,422.6,560.5,VisualSearch,female,2
2_2_f2,8,29,UP,1.66,22,108.65,75.36,false,8058,8079,299.3,530.4,333.3,467.1,550.6,613.9,VisualSearch,female,2
2_2_f2,8,30,RIGHT,1.65,20,109.03,82.56,false,8496,8515,317.3,467.6,403.7,443,613.4,638,VisualSearch,female,2
2_2_f2,8,31,RIGHT,5.82,53,335.24,109.78,false,8922,8974,391.9,467.3,702,533.1,613.7,547.9,VisualSearch,female,2
2_2_f2,8,32,LEFT,1.43,21,92.05,68.28,false,9192,9212,733.4,562.1,674.6,523.3,518.9,557.7,VisualSearch,female,2
2_2_f2,8,33,RIGHT,2.22,34,186.82,65.17,false,9446,9479,686.7,534,790.9,580.7,547,500.29999999999995,VisualSearch,female,2
2_2_f2,8,34,RIGHT,4.22,45,331.02,93.77,false,9602,9646,804.7,575,1008.1,659.1,506,421.9,VisualSearch,female,2
2_2_f2,8,35,RIGHT,2.37,143,857.22,16.54,true,9813,9955,1034.3,678.8,1153.5,720.9,402.20000000000005,360.1,VisualSearch,female,2
2_2_f2,8,36,RIGHT,5.83,39,276.51,149.58,false,10068,10106,1155.4,701,1480.4,743.4,380,337.6,VisualSearch,female,2
2_2_f2,8,37,DOWN,5.87,60,224.43,97.81,false,10363,10422,1479.2,744.4,1593.3,990.5,336.6,90.5,VisualSearch,female,2
2_2_f2,8,38,UP,11.87,65,468.89,182.63,false,10676,10740,1586.3,1020.4,1527.6,504.1,60.60000000000002,576.9,VisualSearch,female,2
2_2_f2,8,39,LEFT,2.73,29,154.77,94.22,false,10993,11021,1524.2,472.9,1399.8,409.7,608.1,671.3,VisualSearch,female,2
2_2_f2,8,40,DOWN,4.38,92,256.8,47.62,false,11323,11414,1398.4,405.9,1377.9,582.9,675.1,498.1,VisualSearch,female,2
2_2_f2,8,41,UP,2.37,28,144.71,84.49,false,11554,11581,1371.5,607,1358.7,510.7,474,570.3,VisualSearch,female,2
2_2_f2,8,42,UP,2.69,27,157.42,99.81,false,11824,11850,1349.4,533,1301.5,430.2,548,650.8,VisualSearch,female,2
2_2_f2,8,43,RIGHT,3.33,27,190.31,123.19,false,12141,12167,1299.1,439.3,1470.6,392.4,641.7,688.6,VisualSearch,female,2
2_2_f2,8,44,UP,2.74,24,166.15,114.36,false,12332,12355,1465.9,366.4,1368.2,283.5,714.6,797.5,VisualSearch,female,2
2_2_f2,8,45,LEFT,3.57,45,227.88,79.34,false,12618,12662,1344.3,259.8,1190,344.6,821.2,736.4,VisualSearch,female,2
2_2_f2,8,46,LEFT,2.47,24,149.9,102.8,false,12899,12922,1178.5,365.7,1078.9,301.3,715.3,779.7,VisualSearch,female,2
2_2_f2,8,47,LEFT,4.74,34,238.5,139.32,false,13232,13265,1072.6,291.6,819.3,310.4,789.4,770.6,VisualSearch,female,2
2_2_f2,8,48,LEFT,5.05,42,243.3,120.28,false,13480,13521,816.1,308.9,595.3,192.9,772.1,888.1,VisualSearch,female,2
2_2_f2,8,49,LEFT,1.74,24,116.18,72.43,false,13807,13830,605.6,196,518.4,222.3,885,858.7,VisualSearch,female,2
2_2_f2,8,50,RIGHT,4.78,53,317.84,90.2,false,14090,14142,538.8,224.5,749.4,334,856.5,747,VisualSearch,female,2
2_2_f2,8,51,DOWN,3.03,44,253.22,68.95,false,14482,14525,743.6,352.9,728.6,473,728.1,608,VisualSearch,female,2
2_2_f2,8,52,LEFT,7.75,56,356.07,138.4,false,14813,14868,724.4,506.2,330.6,381.3,574.8,699.7,VisualSearch,female,2
2_2_f2,8,53,LEFT,0.82,28,106.22,29.46,false,15049,15076,297.9,377.7,263.6,355.2,703.3,725.8,VisualSearch,female,2
2_2_f2,8,54,UP,6.52,62,358.55,105.1,false,15317,15378,259,364.4,297,105.8,716.6,975.2,VisualSearch,female,2
2_2_f2,8,55,RIGHT,1.22,31,139.74,39.25,false,15678,15708,293.8,106.5,357.7,122.5,974.5,958.5,VisualSearch,female,2
2_2_f2,8,56,LEFT,1.29,21,94.43,61.25,false,15999,16019,362.8,124.4,298.1,102.7,956.6,978.3,VisualSearch,female,2
2_2_f2,8,57,RIGHT,4.85,49,338.56,99.05,false,16107,16155,315.8,106.9,564.1,176.9,974.1,904.1,VisualSearch,female,2
2_2_f2,8,58,UP,3.22,40,252.65,80.51,false,16426,16465,577.5,194.5,641.7,77.9,886.5,1003.1,VisualSearch,female,2
2_2_f2,8,59,RIGHT,14.53,64,474.78,227.09,false,16675,16738,650.8,68.2,1436.9,118.2,1012.8,962.8,VisualSearch,female,2
2_2_f2,8,60,RIGHT,2.71,47,191.03,57.71,false,16932,16978,1462.9,139.9,1611.3,156.7,941.1,924.3,VisualSearch,female,2
2_2_f2,8,61,UP,2.28,25,137.49,91.07,false,17127,17151,1617.4,171.8,1613.2,81.8,909.2,999.2,VisualSearch,female,2
2_2_f2,8,62,UP,1.48,22,96.24,67.09,false,17324,17345,1601.8,79,1583.1,22.3,1002,1058.7,VisualSearch,female,2
2_2_f2,8,63,DOWN,4.88,53,308.68,91.99,false,17513,17565,1581.6,27.5,1655.7,213.3,1053.5,867.7,VisualSearch,female,2
2_2_f2,8,64,UP,1.59,21,99.46,75.62,false,17823,17843,1651.4,240.9,1696.4,186.1,840.1,894.9,VisualSearch,female,2
2_2_f2,8,65,LEFT,1.86,100,462.05,18.59,false,18107,18206,1678.2,204.1,1589.5,243,876.9,838,VisualSearch,female,2
2_2_f2,8,66,LEFT,3.3,27,200.14,122.15,false,18406,18432,1563.1,237.6,1407.3,170.8,843.4,910.2,VisualSearch,female,2
2_2_f2,8,67,UP,1.95,23,130.28,84.7,false,18736,18758,1396.6,169.3,1456.8,106.4,911.7,974.6,VisualSearch,female,2
2_2_f2,8,68,LEFT,3,26,187.6,115.25,false,18948,18973,1441.7,116,1306.6,50.6,965,1030.4,VisualSearch,female,2
2_2_f2,8,69,RIGHT,7.15,60,347.2,119.18,false,19304,19363,1291.9,56.3,1645.7,179.5,1024.7,901.5,VisualSearch,female,2
2_2_f2,8,70,RIGHT,0.88,21,78.14,42,false,19639,19659,1643.6,213,1682.7,234.7,868,846.3,VisualSearch,female,2
2_2_f2,8,71,LEFT,1.23,20,74.79,61.36,false,19840,19859,1678,233.8,1618.2,209.4,847.2,871.6,VisualSearch,female,2
2_2_f2,8,72,DOWN,11.18,66,500.66,169.43,false,20139,20204,1630.5,212.2,1643.7,671.7,868.8,409.29999999999995,VisualSearch,female,2
2_2_f2,8,73,DOWN,7.39,59,310.59,125.24,false,20550,20608,1632.4,694.9,1670.6,1024.3,386.1,56.700000000000045,VisualSearch,female,2
2_2_f2,8,74,UP,1.26,19,75.79,66.5,false,20752,20770,1668,1052.1,1621.8,1004.9,28.90000000000009,76.10000000000002,VisualSearch,female,2
2_2_f2,8,75,LEFT,3.13,26,191.08,120.25,false,21064,21089,1606.2,1009.4,1436.9,1072.8,71.60000000000002,8.200000000000045,VisualSearch,female,2
2_2_f2,8,76,UP,9.09,60,366.75,151.47,false,21317,21376,1409.6,1050.1,1441.7,648.7,30.90000000000009,432.29999999999995,VisualSearch,female,2
2_2_f2,8,77,DOWN,2.33,32,153.33,72.91,false,21536,21567,1437.5,627.8,1507.8,711,453.20000000000005,370,VisualSearch,female,2
2_2_f2,8,78,DOWN,4.04,31,259.65,130.37,false,21836,21866,1508.5,709.3,1603.3,870.2,371.70000000000005,210.79999999999995,VisualSearch,female,2
2_2_f2,8,79,UP,6.65,56,342.74,118.79,false,22107,22162,1590.1,865.3,1648.6,582.2,215.70000000000005,498.79999999999995,VisualSearch,female,2
2_2_f2,8,80,UP,5.14,36,269.54,142.79,false,22429,22464,1645.8,570.1,1450.2,415.1,510.9,665.9,VisualSearch,female,2
2_2_f2,8,81,DOWN,5.21,49,363.6,106.32,false,22962,23010,1442.1,414.3,1377.1,621.2,666.7,459.79999999999995,VisualSearch,female,2
2_2_f2,8,82,LEFT,9.2,56,283.81,164.24,false,23296,23351,1368,654.2,901.5,824.3,426.79999999999995,256.70000000000005,VisualSearch,female,2
2_2_f2,8,83,LEFT,1.61,39,173.3,41.2,false,23608,23646,890.6,836.1,806.9,863.9,244.89999999999998,217.10000000000002,VisualSearch,female,2
2_2_f2,8,84,LEFT,6.15,50,293.48,122.98,false,23799,23848,790.1,874,435.6,874.3,207,206.70000000000005,VisualSearch,female,2
2_2_f2,8,85,UP,16.66,77,606.7,216.35,false,24042,24118,411.2,873.1,737.4,222.8,207.89999999999998,858.2,VisualSearch,female,2
2_2_f2,8,86,LEFT,7.98,54,371.23,147.75,false,24605,24658,727.9,249,333.7,388.5,832,692.5,VisualSearch,female,2
2_2_f2,8,87,UP,1.81,22,126.37,82.28,false,24811,24832,304.8,400.7,254.2,337.3,680.3,743.7,VisualSearch,female,2
2_2_f2,8,88,DOWN,15.25,64,647.56,238.32,false,24994,25057,258.2,349.2,449.9,990.9,731.8,90.10000000000002,VisualSearch,female,2
2_2_f2,8,89,DOWN,0.99,34,137.68,29.12,false,25314,25347,465.4,1042.2,443.5,1085.4,38.799999999999955,-4.400000000000091,VisualSearch,female,2
2_2_f2,8,90,UP,7.44,65,213.3,114.44,false,25636,25700,435.5,1099.9,349.1,768.4,-18.90000000000009,312.6,VisualSearch,female,2
2_2_f2,8,91,RIGHT,2.22,24,159.53,92.65,false,25883,25906,349.5,753.1,444.3,689.6,327.9,391.4,VisualSearch,female,2
2_2_f2,8,92,RIGHT,5.05,47,356.53,107.37,false,26158,26204,422.9,693.7,632.1,842.9,387.29999999999995,238.10000000000002,VisualSearch,female,2
2_2_f2,8,93,UP,2.06,26,130.29,79.17,false,26452,26477,657.7,864,649.3,775,217,306,VisualSearch,female,2
2_2_f2,8,94,UP,2.6,26,167.01,100.05,false,26753,26778,636.9,786.8,690.6,684.2,294.20000000000005,396.79999999999995,VisualSearch,female,2
2_2_f2,8,95,DOWN,1.46,35,137.89,41.73,false,26948,26982,683.2,690.6,686.2,752.2,390.4,328.79999999999995,VisualSearch,female,2
2_2_f2,8,96,UP,4.87,31,268.93,157.16,false,27219,27249,682.5,761.8,724.3,561.3,319.20000000000005,519.7,VisualSearch,female,2
2_2_f2,8,97,LEFT,5.29,38,268.36,139.21,false,27405,27442,710.3,555,423.9,507.6,526,573.4,VisualSearch,female,2
2_2_f2,8,98,DOWN,2.35,46,159.12,51.13,false,27753,27798,417.2,518.7,493.8,597.4,562.3,483.6,VisualSearch,female,2
2_2_f2,8,99,DOWN,4.19,31,279.6,135.12,false,28029,28059,496.7,618.6,594.7,779.5,462.4,301.5,VisualSearch,female,2
2_2_f2,8,100,RIGHT,5.84,33,311.86,176.91,false,28329,28361,586.9,767.9,916.4,772.8,313.1,308.20000000000005,VisualSearch,female,2
2_2_f2,8,101,LEFT,1.32,18,88.18,73.42,false,28628,28645,907,772.5,840.6,747.6,308.5,333.4,VisualSearch,female,2
2_2_f2,8,102,UP,2.91,28,179.8,103.84,false,28887,28914,847.2,741.8,952.3,649.4,339.20000000000005,431.6,VisualSearch,female,2
2_2_f2,8,103,LEFT,2.63,27,153.35,97.29,false,29174,29200,943,657.6,805.9,622,423.4,459,VisualSearch,female,2
2_2_f2,8,104,LEFT,5.18,93,199.79,55.71,false,29485,29577,810.9,614.3,564.8,506.6,466.70000000000005,574.4,VisualSearch,female,2
2_2_f2,8,105,RIGHT,2.65,28,177.11,94.78,false,29901,29928,553.9,512.9,660.2,587.7,568.1,493.29999999999995,VisualSearch,female,2
2_2_f2,8,106,UP,2.31,27,147.92,85.63,false,30183,30209,642.5,583.7,677.8,493.4,497.29999999999995,587.6,VisualSearch,female,2
2_2_f2,8,107,LEFT,2.69,41,193.15,65.7,false,30601,30641,665,502,519.4,480.4,579,600.6,VisualSearch,female,2
2_2_f2,8,108,LEFT,3.4,46,245.67,74.01,false,30871,30916,505.3,490.3,314.6,497.8,590.7,583.2,VisualSearch,female,2
2_2_f2,8,109,UP,2.85,25,172.54,114.16,false,31203,31227,282.7,508,246.4,394.5,573,686.5,VisualSearch,female,2
2_2_f2,8,110,RIGHT,1.81,34,151.03,53.23,false,31572,31605,238,377.9,338.7,390.2,703.1,690.8,VisualSearch,female,2
