ParticipantID,Trial,Saccade,CURRENT_SAC_DIRECTION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_START_TIME,CURRENT_SAC_END_TIME,Duration,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_CONTAINS_BLINK,Condition,Order,Task,ParticipantGender,Stimulus,ActorGender,Directionality,Ostension,Year
forCT2,3,22,LEFT,3.12,152.06,111.47,6222,6248,28,740.3,852.9,564.8,829.2,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,3,23,UP,0.51,37.7,36.38,6514,6526,14,564.3,831.8,560.1,809.9,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,3,24,LEFT,1.63,92.17,74.31,6698,6718,22,571.9,812.4,485.4,840.3,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,3,25,LEFT,0.51,46.32,51.2,7034,7042,10,491,840.6,461.4,839.8,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,3,26,LEFT,1,64.43,55.82,7462,7478,18,469.6,849.2,412.5,840.2,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,3,27,LEFT,1.83,103.99,83.37,7838,7858,22,428.2,848.1,337.5,805.5,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,3,28,LEFT,1.03,66.3,64.25,8596,8610,16,343.5,805.4,284.5,796.5,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,3,29,.,0.31,32.11,38.88,8816,8822,8,298.6,803.1,280.9,799.8,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,3,30,RIGHT,2.48,134.71,103.13,9256,9278,24,273,809.2,377.4,735.2,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,3,31,.,0.4,35.44,40.38,9452,9460,10,414.4,732.5,432.2,721.5,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,3,32,LEFT,2.13,116.16,88.92,9728,9750,24,435.1,722.9,312.6,716.3,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,3,33,LEFT,2.35,113.36,83.77,9924,9950,28,320.3,720.8,189,692.7,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,3,34,RIGHT,8.33,260.05,181.12,10118,10162,46,199.5,691.3,676.5,716.8,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,3,35,.,0.43,661.35,2.94,10372,10516,146,663.5,730.1,644.7,718.7,1,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,3,36,RIGHT,0.65,47.68,54.07,10726,10736,12,651,727.8,687.2,724.5,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,1,RIGHT,2.12,125.28,88.31,90,112,24,695.9,726.3,814,735.2,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,2,UP,4.48,236.16,159.97,504,530,28,794.1,738,934.6,584.6,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,3,LEFT,0.95,64.86,59.55,746,760,16,944,580.8,895.2,567,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,4,RIGHT,1.45,90.86,72.25,978,996,20,905.8,574.1,978.7,551.3,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,5,RIGHT,0.98,65.08,61.04,1226,1240,16,981.3,550.4,1024.4,527.1,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,6,DOWN,1.38,78.32,69.15,1426,1444,20,1018.5,536,971,579.7,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,7,UP,2.04,121.8,84.81,1656,1678,24,981.3,582.6,997.1,501,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,8,LEFT,0.61,46.03,51.11,1848,1858,12,993.2,499.6,964.7,486.8,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,9,RIGHT,0.56,48.28,55.7,2110,2118,10,977.1,493.7,1001.7,480.7,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,10,RIGHT,0.75,51.75,53.33,2330,2342,14,1004.5,479.3,1036.3,460.8,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,11,UP,1.52,93.36,76.08,2542,2560,20,1039.5,463.6,993.9,413.2,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,12,RIGHT,1.46,88.46,73.14,2766,2784,20,1002.8,419.3,1077.7,400.6,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,13,RIGHT,1.47,89.7,73.4,3076,3094,20,1077.3,406,1154.6,419.8,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,14,UP,0.6,45.93,49.7,3236,3246,12,1144.1,419.5,1146.1,395.9,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,15,.,0.19,27.64,31.49,3566,3570,6,1147.5,394.7,1137.8,392.3,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,16,UP,1.1,63.83,61.04,3776,3792,18,1136.2,394.6,1116.7,353.6,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,17,LEFT,1.48,88.21,67.34,4040,4060,22,1115.9,360.4,1040.7,340.8,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,18,LEFT,1.16,71.33,64.3,4342,4358,18,1044.9,346.1,999.3,315.2,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,19,UP,0.56,44.52,46.74,4624,4634,12,1004.7,316.9,1006.9,295,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,20,RIGHT,1.07,67.86,59.65,4900,4916,18,1014.5,295.3,1071.8,300.3,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,21,UP,1.06,65.97,59.03,5170,5186,18,1060.2,300.2,1092.3,265.9,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,22,RIGHT,0.69,52.87,57.64,5364,5374,12,1085.3,271.1,1120.4,280,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,23,RIGHT,0.65,49.54,53.99,5732,5742,12,1122,278.5,1155.5,271.5,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,24,LEFT,1,65.28,62.37,5978,5992,16,1150.3,269.1,1099.1,257.5,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,25,LEFT,0.96,64.48,59.94,6182,6196,16,1103.8,261.3,1067.4,234.9,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,26,LEFT,1.48,89.93,67.22,6430,6450,22,1075.2,242.5,1002.1,220.4,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,27,LEFT,1.23,73.44,68.21,6752,6768,18,1024,226.2,974.1,257.3,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,28,LEFT,0.99,66.2,61.69,7198,7212,16,980.6,257.2,934.3,275.8,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,29,LEFT,1.36,84.25,67.88,7572,7590,20,955.7,275,883.4,281.4,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,30,LEFT,1.35,1529.96,11.05,7756,7876,122,902.8,286.7,849.8,251,1,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,31,.,0.28,31.23,34.42,8116,8122,8,852.9,251.3,838.8,254.5,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,32,UP,1.85,114.18,84.3,8342,8362,22,840.8,255.2,908.1,202.1,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,33,UP,1.65,87.46,68.96,8586,8608,24,906.8,216.6,909.5,152.5,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,34,UP,1.74,107.04,79.24,8780,8800,22,909.6,157.6,968.8,105.6,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,35,LEFT,2.01,117,83.76,9078,9100,24,966.2,108.6,874.5,149.1,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,36,DOWN,2.34,126.9,89.97,9348,9372,26,882.7,152.1,795.9,217.6,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,37,LEFT,0.95,61.1,59.1,9648,9662,16,798.6,216.9,755.4,236.3,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,38,LEFT,0.82,57.29,58.84,9872,9884,14,758.8,238.9,714.9,243.5,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,39,LEFT,1.26,80.51,70.02,10256,10272,18,722.3,246.6,666.2,274.5,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,40,LEFT,1.49,87.46,67.69,10456,10476,22,677,276.7,596.9,284.3,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,41,UP,2.57,131.1,98.87,10696,10720,26,616.4,286.3,636.4,186.7,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,4,42,LEFT,2.1,112.56,87.62,10980,11002,24,635.1,193.8,542.1,241.5,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,1,DOWN,1.52,88.89,75.83,106,124,20,551.9,246.6,517.2,300.8,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,2,RIGHT,5.01,202,139.18,440,474,36,524.6,301,790,346,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,3,UP,1.69,102.25,84.29,740,758,20,791.3,356.8,758.8,295,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,4,LEFT,9.07,277.91,188.88,850,896,48,755.3,297,309.6,462.3,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,5,RIGHT,2.29,132.02,95.57,1080,1102,24,319.2,460.8,441.8,489.6,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,6,LEFT,0.65,48.35,53.97,1294,1304,12,430,498.4,394.2,502.9,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,7,RIGHT,0.64,47.87,53.6,1520,1530,12,407.9,508.6,441,519,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,8,.,0.25,26.55,31.69,1966,1972,8,444,524.7,457.3,521.1,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,9,RIGHT,0.52,40.07,43.16,2514,2524,12,463.7,517.9,486.4,531,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,10,UP,0.79,54.03,56.34,2980,2992,14,488.8,541.6,475.6,510.9,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,11,UP,0.54,40.81,44.64,3586,3596,12,478.8,498.4,460.4,481.3,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,12,RIGHT,0.59,47.53,49.43,4250,4260,12,456.5,466.2,480.9,450.1,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,13,.,0.31,34.16,38.64,4434,4440,8,482.8,447.3,471.1,438.2,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,14,DOWN,1.89,101.47,78.55,4670,4692,24,471,437.5,538.3,495.7,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,15,.,0.44,38.69,44.44,5256,5264,10,533.9,508,554.5,517.9,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,16,DOWN,0.53,40.84,43.77,5430,5440,12,548.1,530.2,546.6,551.6,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,17,RIGHT,0.76,52.89,54.6,5736,5748,14,553.5,555.8,590,539.9,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,18,.,0.43,37.47,42.75,5936,5944,10,583.7,537,573,521.5,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,19,UP,0.86,59.71,61.44,6302,6314,14,575.6,517.6,564.9,483.7,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,20,UP,1.33,77.17,73.85,7160,7176,18,569.1,463.7,543,413.9,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,21,LEFT,0.61,45.42,50.68,7332,7342,12,538.5,413.7,505.2,416.4,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,22,UP,0.67,162.73,11.88,7566,7620,56,516.5,432.5,518.6,405.9,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,23,.,0.18,27.33,30.24,8146,8150,6,519.4,395.8,529,393.8,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,24,.,0.44,30.99,31.14,8586,8598,14,540.7,397.7,556.3,410.9,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,25,.,0.2,30.06,34.08,8850,8854,6,562.2,424.8,572,428.8,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,26,.,0.29,30.35,36.23,9066,9072,8,573,432.4,564.7,422.5,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,27,.,0.37,32.09,37.31,9318,9326,10,568.1,423.1,588.5,421.9,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,28,UP,1.42,84.28,71.03,9664,9682,20,587.3,423.6,610.5,369.7,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,29,DOWN,0.64,40.63,40.08,9882,9896,16,610.6,377,621.6,401.2,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,30,.,0.33,34.93,40.85,10180,10186,8,617.4,411.4,616.8,398.4,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,31,.,0.18,26.98,30.65,10402,10406,6,618.1,392.8,612.8,386.6,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,32,.,0.5,37.83,41.38,10636,10646,12,615,384.7,605,366.4,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,5,33,.,0.43,37.82,42.56,10908,10916,10,615.8,368.2,637.4,362.1,0,Count,First,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,1,DOWN,2.96,147.74,105.77,524,550,28,816.4,415,771.9,529,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,2,RIGHT,10.26,287.35,197.31,720,770,52,770.2,518.1,1314.8,634.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,3,RIGHT,3.96,185.8,131.94,1076,1104,30,1295.8,626.9,1494.7,702.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,4,UP,9.88,347.68,214.74,1246,1290,46,1495.7,720.6,1478.7,314.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,5,LEFT,2.72,153.94,104.44,1536,1560,26,1478.5,333.5,1329.7,327,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,6,LEFT,13.32,307.65,208.11,1886,1948,64,1336.2,343,700.2,96.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,7,LEFT,8.66,237.02,173.22,2146,2194,50,720,94.1,276.3,217.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,8,DOWN,0.66,41.92,41.28,2400,2414,16,289.5,209.1,287.1,235.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,9,DOWN,14.28,353.37,238.02,2558,2616,60,297.9,233.8,470,815.1,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,10,UP,4.12,226.34,137.23,2770,2798,30,481.9,819.7,526.3,647.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,11,LEFT,3.15,155.62,104.93,3064,3092,30,525.9,657.6,354.5,620.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,12,RIGHT,3.6,194.97,128.57,3318,3344,28,368,621.7,562.6,666.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,13,UP,4.71,248.93,156.89,3506,3534,30,566.2,676.6,745.4,535.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,14,DOWN,4.9,221.73,136.13,3754,3788,36,768.4,537.8,589.1,689.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,15,RIGHT,2.58,153.73,107.47,4026,4048,24,590.7,692.4,705.1,759.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,16,LEFT,8.07,233.08,175.36,4284,4328,46,693.7,765.5,238.4,843.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,17,UP,2.17,130.83,98.55,4542,4562,22,250,841.2,210.3,750.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,18,DOWN,2.46,185.72,15.54,4752,4908,158,201.8,746.1,289.6,831.5,1,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,19,LEFT,1.33,82.28,66.66,4994,5012,20,423.3,944.5,344.8,938.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,20,RIGHT,0.76,67.18,22.41,5214,5246,34,367,934.3,409.8,923.7,1,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,21,RIGHT,6.74,221.13,146.58,5430,5474,46,412.6,927,801.8,973.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,22,RIGHT,2.8,166.51,107.59,5864,5888,26,787.9,985.9,949.7,980.1,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,23,RIGHT,3.25,169.81,125.07,6054,6078,26,930.4,982,1105.9,930.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,24,RIGHT,2.13,124.88,88.64,6368,6390,24,1160.3,924.5,1271.7,965.1,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,25,UP,3.36,175.34,129.4,6552,6576,26,1272.6,965.2,1393.1,847.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,26,RIGHT,1.4,85.8,70.14,6862,6880,20,1429.8,839.3,1494.5,802.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,27,UP,1.11,71.95,69.24,7110,7124,16,1490.1,804.5,1508,758.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,28,DOWN,5.97,248.05,157.15,7302,7338,38,1504.8,763,1320.9,987.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,29,UP,11.54,320.08,206.07,7654,7708,56,1322,970.9,1399.4,479.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,30,DOWN,9,332.66,195.71,7880,7924,46,1394.8,487.3,1207.2,838,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,31,UP,5.19,245.14,136.5,8232,8268,38,1210,837.4,1289.4,625.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,32,RIGHT,5.45,232.48,118.49,8442,8486,46,1289,630.5,1515.1,480.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,33,UP,2.84,157.32,101.46,8638,8664,28,1502.7,490.3,1495.2,375.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,34,UP,3.53,136.82,84.15,8920,8960,42,1501.1,381.6,1490.8,241.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,35,UP,6.69,281.62,209.13,9176,9206,32,1490.7,250.9,1631.8,6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,36,UP,4.81,368.01,141.52,9252,9284,34,1630,5,1629.3,-186.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,37,.,0.06,431.5,1.13,9308,9360,54,1629.3,-186.6,1630.8,-184.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,38,DOWN,11.28,612.16,165.84,9418,9484,68,1629.3,-186.3,1236.8,158.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,39,DOWN,2.02,105.02,84,9712,9734,24,1238.6,155.1,1260.6,232,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,40,DOWN,3.37,180.72,129.66,9934,9958,26,1262.3,234.5,1362.3,345.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,41,.,0.33,32.77,40.99,10214,10220,8,1368.6,353.1,1355.4,344.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,42,DOWN,3.36,156.6,93.21,10500,10534,36,1357.4,344.4,1291.9,469.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,43,RIGHT,1.44,86.78,72.16,10784,10802,20,1293.2,463.9,1356.5,499.1,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,44,LEFT,6.95,242.52,151.06,10986,11030,46,1352.4,503.9,1031.5,356,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,45,UP,2.77,168.12,106.64,11184,11208,26,1029.8,355.9,1006.7,248.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,46,LEFT,6.06,198.41,144.37,11374,11414,42,1011.9,262.3,706.8,179.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,47,LEFT,2.57,147.3,99.02,11644,11668,26,709.7,169.7,607.6,101.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,48,LEFT,3.34,137.34,104.45,11930,11960,32,612.4,116.6,430.3,123,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,49,DOWN,4.55,210.12,133.95,12124,12156,34,428.9,121.7,258.6,255.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,50,UP,5.84,231.67,153.65,12664,12700,38,291.5,241.5,216.2,15.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,51,DOWN,9.21,285.26,177.12,12892,12942,52,214.1,35.3,366.9,387.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,52,RIGHT,0.89,60.95,63.3,13200,13212,14,371.9,384.6,418.5,396.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,53,.,0.26,29.5,32.91,13498,13504,8,424.7,403.5,439.3,402.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,54,RIGHT,4.44,193.09,138.61,13666,13696,32,438.8,407.7,681.2,427.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,55,.,0.3,28.14,30.1,13954,13962,10,692.2,446.3,697,457.8,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,56,RIGHT,1.64,96.27,82.21,14226,14244,20,696.1,471.1,766.1,512.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,57,RIGHT,3.44,183.85,122.87,14450,14476,28,756.4,520.7,930,468.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,58,UP,1.44,494.38,10.94,14634,14764,132,939.2,483.6,954.2,427.1,1,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,59,RIGHT,1.28,78.85,64.07,14962,14980,20,963.8,421.8,1023.2,395.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,60,RIGHT,5.14,221.9,151.07,15298,15330,34,1015.6,398.5,1285.4,451.6,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,61,.,0.31,34.47,38.22,15512,15518,8,1287.1,461.1,1271,457.7,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,62,UP,1.24,76.89,69.13,16168,16184,18,1268.7,467.8,1273.3,418.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,63,RIGHT,4.4,214.02,146.72,16334,16362,30,1267.5,426.4,1485.5,505.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,64,RIGHT,2.58,140.89,107.49,16612,16634,24,1489.3,518.6,1635.3,520.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,65,UP,8.01,231.25,174.1,17016,17060,46,1639.4,533.4,1631.6,209.1,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,66,UP,7.23,363.74,212.53,17266,17298,34,1615.8,234,1618.4,-52.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,67,DOWN,0.96,61.27,59.96,17546,17560,16,1617.8,-47,1632.2,-10.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,68,DOWN,4.23,261.43,162.58,17718,17742,26,1630.6,-9.4,1481.7,119.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,69,LEFT,0.83,59.09,59.44,17986,17998,14,1477.2,140.6,1440.4,159.9,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,70,DOWN,4.21,176.29,116.88,18218,18252,36,1445.3,169,1335.5,314.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,71,DOWN,0.7,48.21,50.34,18426,18438,14,1334.6,311.7,1337.9,339.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,72,LEFT,6.91,250.64,156.97,19610,19652,44,1353,339.5,1053.1,178,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,73,LEFT,0.68,53.18,37.68,19886,19902,18,1063.4,179.1,1027.2,177.3,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,74,LEFT,1.94,104.41,74.66,20166,20190,26,1041,181.7,967.8,235.2,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,75,LEFT,4.31,206.66,134.83,20370,20400,32,981.7,236.5,808.9,125.5,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,76,LEFT,2.91,148.81,96.95,20570,20598,30,767.1,114.4,611.1,124.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,77,DOWN,1.68,86.67,69.87,20794,20816,24,624.3,117.1,681.9,167.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
forCT2,6,78,.,0.24,26.65,30.62,20996,21002,8,689.9,175.8,701.6,171.4,0,Search,Second,VisualSearch,NA,NA,NA,NA,NA,2017
